100,0.1,0,0.990506329113924,51.52968172516155,0.717948717948718,0.9032258064516129,0.8955223880597015,0.8
100,0.1,10,0.990506329113924,52.12459833089729,0.7435897435897436,0.90625,0.9029850746268657,0.8169014084507042
100,0.1,100,0.990506329113924,51.57932381090153,0.717948717948718,0.9032258064516129,0.8955223880597015,0.8
100,0.1,500,0.990506329113924,51.53943729979773,0.717948717948718,0.9032258064516129,0.8955223880597015,0.8
100,0.1,1000,0.990506329113924,51.53454870889674,0.717948717948718,0.9032258064516129,0.8955223880597015,0.8
100,0.01,0,0.740506329113924,139.89963154008598,0.02564102564102564,1.0,0.7164179104477612,0.05
100,0.01,10,0.740506329113924,139.9093826208784,0.02564102564102564,1.0,0.7164179104477612,0.05
100,0.01,100,0.740506329113924,139.90060381865618,0.02564102564102564,1.0,0.7164179104477612,0.05
100,0.01,500,0.740506329113924,139.8998259454487,0.02564102564102564,1.0,0.7164179104477612,0.05
100,0.01,1000,0.740506329113924,139.89972873962012,0.02564102564102564,1.0,0.7164179104477612,0.05
100,0.001,0,0.7088607594936709,196.48494061593618,0.0,0.0,0.7089552238805971,0.0
100,0.001,10,0.7088607594936709,196.48452408093564,0.0,0.0,0.7089552238805971,0.0
100,0.001,100,0.7088607594936709,196.48489896269197,0.0,0.0,0.7089552238805971,0.0
100,0.001,500,0.7088607594936709,196.48493228529188,0.0,0.0,0.7089552238805971,0.0
100,0.001,1000,0.7088607594936709,196.48493645061433,0.0,0.0,0.7089552238805971,0.0
500,0.1,0,1.0,16.31874495632555,0.8717948717948718,0.8947368421052632,0.9328358208955224,0.8831168831168831
500,0.1,10,0.819620253164557,675.1206271804447,0.2564102564102564,0.7142857142857143,0.753731343283582,0.3773584905660377
500,0.1,100,1.0,16.679768459328447,0.7948717948717948,0.8857142857142857,0.9104477611940298,0.8378378378378378
500,0.1,500,1.0,16.37513665668359,0.8461538461538461,0.8918918918918919,0.9253731343283582,0.868421052631579
500,0.1,1000,1.0,16.345967104982257,0.8461538461538461,0.8918918918918919,0.9253731343283582,0.868421052631579
500,0.01,0,0.9620253164556962,75.80918804305458,0.6153846153846154,0.96,0.8805970149253731,0.7500000000000001
500,0.01,10,0.9620253164556962,76.01333657527165,0.6153846153846154,0.96,0.8805970149253731,0.7500000000000001
500,0.01,100,0.9620253164556962,75.82855913089914,0.6153846153846154,0.96,0.8805970149253731,0.7500000000000001
500,0.01,500,0.9620253164556962,75.81304366010087,0.6153846153846154,0.96,0.8805970149253731,0.7500000000000001
500,0.01,1000,0.9620253164556962,75.81111468860226,0.6153846153846154,0.96,0.8805970149253731,0.7500000000000001
500,0.001,0,0.7120253164556962,160.74802564081378,0.0,0.0,0.7089552238805971,0.0
500,0.001,10,0.7120253164556962,160.7473167870991,0.0,0.0,0.7089552238805971,0.0
500,0.001,100,0.7120253164556962,160.74795458664687,0.0,0.0,0.7089552238805971,0.0
500,0.001,500,0.7120253164556962,160.74801142697618,0.0,0.0,0.7089552238805971,0.0
500,0.001,1000,0.7120253164556962,160.74801853370718,0.0,0.0,0.7089552238805971,0.0
1000,0.1,0,1.0,9.054302677554585,0.8461538461538461,0.868421052631579,0.917910447761194,0.8571428571428572
1000,0.1,10,0.7088607594936709,nan,0.0,0.0,0.7089552238805971,0.0
1000,0.1,100,1.0,9.991216936677262,0.7692307692307693,0.8571428571428571,0.8955223880597015,0.8108108108108107
1000,0.1,500,1.0,9.166052642812607,0.8461538461538461,0.868421052631579,0.917910447761194,0.8571428571428572
1000,0.1,1000,1.0,9.10494392862801,0.8461538461538461,0.868421052631579,0.917910447761194,0.8571428571428572
1000,0.01,0,0.990506329113924,51.41935430857383,0.717948717948718,0.9032258064516129,0.8955223880597015,0.8
1000,0.01,10,0.990506329113924,52.02416181012555,0.7435897435897436,0.90625,0.9029850746268657,0.8169014084507042
1000,0.01,100,0.990506329113924,51.4698063439103,0.717948717948718,0.9032258064516129,0.8955223880597015,0.8
1000,0.01,500,0.990506329113924,51.42926888374907,0.717948717948718,0.9032258064516129,0.8955223880597015,0.8
1000,0.01,1000,0.990506329113924,51.42430060650388,0.717948717948718,0.9032258064516129,0.8955223880597015,0.8
1000,0.001,0,0.740506329113924,139.65052744803666,0.02564102564102564,1.0,0.7164179104477612,0.05
1000,0.001,10,0.740506329113924,139.66058503673287,0.02564102564102564,1.0,0.7164179104477612,0.05
1000,0.001,100,0.740506329113924,139.65153028323138,0.02564102564102564,1.0,0.7164179104477612,0.05
1000,0.001,500,0.740506329113924,139.65072796304995,0.02564102564102564,1.0,0.7164179104477612,0.05
1000,0.001,1000,0.740506329113924,139.65062770229142,0.02564102564102564,1.0,0.7164179104477612,0.05
